TripID,Timestamp,Latitude,Longitude,Origin,Destination,Mode,Speed_kmh,Distance_m,Duration_s,DayOfWeek,Hour,AgeGroup,Gender,Weather
1787,2025-08-19 22:16:14,31.945724,35.954491,Park,Market,walk,4.44,998.9,864,Tuesday,22,18-24,F,rain
1788,2025-07-17 19:52:14,31.932435,35.918443,University,Hospital,car,43.21,9300.5,791,Thursday,19,35-44,F,cloudy
1789,2025-07-26 11:15:28,31.964575,35.950432,Hospital,Hospital,walk,7.78,1076.7,507,Saturday,11,18-24,F,sunny
1790,2025-07-09 17:38:40,31.995214,35.984098,Station,Home,bus,21.31,33549.3,5712,Wednesday,17,35-44,F,cloudy
1791,2025-07-29 18:32:12,31.898745,35.962585,Hospital,Hospital,walk,4.28,1605.0,1290,Tuesday,18,45-54,M,hot
1792,2025-07-04 20:11:32,31.958451,35.932628,Airport,Market,walk,3.42,1103.3,1215,Friday,20,25-34,F,sunny
1793,2025-08-04 03:03:13,31.950196,35.952716,Home,Station,car,36.11,22848.2,2337,Monday,3,25-34,M,cloudy
1794,2025-09-08 15:03:26,31.97514,35.93778,Market,Cafe,car,39.19,29193.3,2720,Monday,15,35-44,F,cloudy
1795,2025-08-18 07:27:19,31.961396,35.945236,Home,Cafe,walk,6.21,1082.1,653,Monday,7,25-34,M,sunny
1796,2025-06-29 00:14:06,31.932441,35.935232,Station,Station,walk,5.41,540.2,382,Sunday,0,35-44,F,sunny
1797,2025-08-11 01:35:16,31.945428,35.94007,Park,Home,taxi,55.12,21145.8,1376,Monday,1,25-34,F,cloudy
1798,2025-08-08 11:16:45,31.931119,35.951363,University,Cafe,car,39.63,29650.6,2699,Friday,11,18-24,F,sunny
1799,2025-07-08 11:26:05,31.98728,35.915199,Work,Home,car,12.59,9315.5,2656,Tuesday,11,35-44,M,sunny
1800,2025-08-15 22:34:00,31.955639,35.914524,Airport,Park,car,43.88,14829.0,1203,Friday,22,18-24,F,cloudy
1801,2025-08-03 10:46:30,32.012036,35.903344,Market,Park,bike,9.96,2172.9,836,Sunday,10,45-54,F,cloudy
1802,2025-08-13 01:41:08,31.95318,35.896992,Home,Airport,car,49.75,9018.2,597,Wednesday,1,18-24,F,sunny
1803,2025-06-21 09:06:22,31.933748,35.908482,Mall,Airport,car,39.64,2662.4,270,Saturday,9,35-44,M,sunny
1804,2025-07-23 20:27:23,31.909589,35.949784,Airport,Cafe,bus,24.85,29302.0,4251,Wednesday,20,18-24,M,sunny
1805,2025-08-20 05:13:08,31.900906,35.918216,University,Park,walk,3.56,1135.2,1141,Wednesday,5,25-34,M,sunny
1806,2025-06-25 16:54:09,31.907476,35.960408,Airport,Park,bus,25.91,39002.9,5388,Wednesday,16,25-34,M,sunny
1807,2025-08-25 00:34:48,31.963014,35.946041,Station,Hospital,walk,4.9,1576.1,1217,Monday,0,35-44,M,sunny
1808,2025-06-17 02:55:02,31.970262,35.885945,Mall,Market,walk,7.32,1501.2,780,Tuesday,2,25-34,M,sunny
1809,2025-08-05 04:29:13,31.907564,35.964649,Park,Hospital,walk,4.8,1731.9,1299,Tuesday,4,45-54,M,sunny
1810,2025-09-08 06:34:51,31.981851,35.969324,Mall,Hospital,walk,5.26,671.9,500,Monday,6,25-34,M,sunny
1811,2025-07-23 06:38:44,31.940508,35.915184,Park,Airport,scooter,19.45,9305.1,1760,Wednesday,6,35-44,M,sunny
1812,2025-09-08 19:23:41,31.959404,35.957606,Station,University,car,42.22,28949.9,2456,Monday,19,35-44,F,sunny
1813,2025-09-03 17:04:07,32.003367,35.919305,Park,Work,walk,5.19,1028.3,697,Wednesday,17,18-24,M,sunny
1814,2025-07-29 15:00:51,31.981905,35.94793,Mall,Cafe,taxi,39.82,16961.9,1548,Tuesday,15,25-34,M,windy
1815,2025-07-04 14:33:01,31.946944,35.907065,Park,Cafe,bus,24.59,13513.7,2020,Friday,14,25-34,M,sunny
1816,2025-09-11 09:46:47,31.928264,35.891207,Cafe,Mall,bus,35.55,5709.9,612,Thursday,9,25-34,F,cloudy
1817,2025-07-15 13:26:52,31.890446,35.933515,Hospital,Airport,taxi,29.14,8464.7,1101,Tuesday,13,25-34,F,windy
1818,2025-08-13 18:51:54,31.933425,35.941288,Park,Home,walk,5.59,1787.4,1188,Wednesday,18,35-44,M,sunny
1819,2025-09-06 08:52:09,31.948666,35.93307,Mall,Cafe,bus,35.72,17107.5,1771,Saturday,8,18-24,M,rain
1820,2025-06-24 16:57:38,31.925385,35.909479,Hospital,Mall,car,21.42,3146.9,557,Tuesday,16,35-44,F,sunny
1821,2025-08-07 07:51:12,31.951062,35.933003,Hospital,Market,bus,20.62,36036.6,6304,Thursday,7,45-54,M,sunny
1822,2025-08-03 19:39:16,31.957306,35.953079,Mall,Work,bus,16.01,14329.1,3174,Sunday,19,25-34,M,sunny
1823,2025-08-20 17:39:35,31.948254,35.943653,Work,Mall,car,52.82,23009.7,1562,Wednesday,17,25-34,M,sunny
1824,2025-09-08 22:55:53,31.9355,35.950475,Station,Work,bus,25.62,32334.8,4500,Monday,22,18-24,M,sunny
1825,2025-09-06 20:18:06,31.96006,35.924897,University,Station,bike,18.66,4315.1,804,Saturday,20,45-54,F,sunny
1826,2025-07-02 09:51:55,31.968258,35.980152,University,Station,car,36.5,9053.7,893,Wednesday,9,18-24,M,cloudy
1827,2025-09-04 01:22:28,31.922288,35.909715,Hospital,University,walk,3.78,375.5,395,Thursday,1,25-34,F,windy
1828,2025-07-02 11:25:44,31.997328,35.959627,Station,University,taxi,32.76,6350.2,666,Wednesday,11,55+,F,sunny
1829,2025-09-07 10:08:12,31.952042,35.980457,Park,Home,bike,15.42,6803.7,1644,Sunday,10,25-34,M,sunny
1830,2025-09-14 09:36:59,31.955565,35.959427,Cafe,Mall,car,47.03,6323.6,533,Sunday,9,35-44,M,sunny
1831,2025-07-22 09:14:01,31.976246,35.938924,Market,Home,car,40.15,2947.8,214,Tuesday,9,25-34,M,sunny
1832,2025-07-31 05:45:17,31.961996,35.929151,Work,Work,taxi,49.35,5098.1,347,Thursday,5,18-24,M,cloudy
1833,2025-09-08 22:48:01,31.983594,35.976083,Home,Station,car,38.11,9969.5,957,Monday,22,35-44,M,sunny
1834,2025-09-11 05:55:45,31.963614,35.902311,Station,Mall,bus,29.37,4277.4,576,Thursday,5,<18,F,sunny
1835,2025-09-07 23:58:16,31.936627,35.915896,Work,Station,bus,23.73,39786.0,6044,Sunday,23,35-44,M,cloudy
1836,2025-09-03 13:29:26,31.965845,35.933073,University,Park,car,31.17,7830.9,896,Wednesday,13,<18,F,rain
1837,2025-06-17 11:44:33,31.920688,35.98213,Market,Market,car,47.76,25921.4,1925,Tuesday,11,45-54,M,sunny
1838,2025-08-06 18:31:23,31.958257,35.956393,Park,Market,car,29.17,12224.6,1472,Wednesday,18,18-24,F,sunny
1839,2025-06-26 07:29:42,31.954003,35.915959,Market,Park,scooter,18.24,2371.7,408,Thursday,7,25-34,F,sunny
1840,2025-09-13 02:59:32,31.948756,35.935691,Market,Cafe,bus,36.63,14526.3,1457,Saturday,2,25-34,M,sunny
1841,2025-07-12 06:22:43,31.951144,35.92657,Park,Market,walk,3.09,1378.5,1641,Saturday,6,25-34,M,sunny
1842,2025-09-13 16:10:49,31.898545,35.923706,Market,Airport,bus,40.5,11003.6,1019,Saturday,16,25-34,M,sunny
1843,2025-08-04 13:15:16,31.938538,35.974367,Station,Station,car,30.0,14220.2,1646,Monday,13,25-34,M,windy
1844,2025-07-31 02:34:34,31.957785,35.903848,Home,Hospital,car,53.17,17174.6,1175,Thursday,2,25-34,M,sunny
1845,2025-09-09 03:00:58,31.959796,35.993263,Work,Station,bus,21.32,33765.9,5707,Tuesday,3,25-34,M,sunny
1846,2025-09-01 06:00:52,31.92417,35.969847,Station,Station,walk,5.93,1471.5,848,Monday,6,25-34,M,sunny
1847,2025-07-28 18:39:01,31.992971,35.977726,Work,Home,bus,25.41,7986.0,1137,Monday,18,25-34,F,sunny
1848,2025-07-04 00:11:53,31.929015,35.931112,Hospital,Hospital,car,59.88,16463.4,929,Friday,0,18-24,M,cloudy
1849,2025-06-26 19:02:33,31.984084,35.940502,Mall,Hospital,bus,27.97,17531.1,2244,Thursday,19,55+,M,sunny
1850,2025-07-01 06:42:47,31.967816,35.902005,Mall,Airport,walk,3.56,1467.9,1507,Tuesday,6,25-34,M,sunny
1851,2025-07-27 22:58:50,31.935613,35.92926,Home,University,car,44.92,10457.8,804,Sunday,22,18-24,M,sunny
1852,2025-07-09 19:25:03,32.008259,35.95981,Cafe,Station,bus,26.23,18871.6,2618,Wednesday,19,25-34,M,sunny
1853,2025-07-03 09:54:55,31.919191,35.983882,Station,University,walk,5.72,685.2,473,Thursday,9,45-54,F,sunny
1854,2025-08-21 22:49:12,31.982575,35.911785,Home,Cafe,walk,6.56,833.8,437,Thursday,22,<18,M,sunny
1855,2025-08-26 19:47:01,31.985017,35.934035,Home,Work,taxi,48.03,10646.1,789,Tuesday,19,35-44,M,sunny
1856,2025-08-06 18:07:58,31.934881,35.940461,Work,Station,bike,10.06,5942.7,2112,Wednesday,18,25-34,M,sunny
1857,2025-08-23 19:27:22,31.996774,35.903126,Cafe,Hospital,taxi,28.97,9997.8,1195,Saturday,19,18-24,M,sunny
1858,2025-07-02 10:47:40,31.947499,35.96274,Hospital,Hospital,walk,5.3,520.8,312,Wednesday,10,35-44,M,cloudy
1859,2025-09-01 17:00:07,31.963661,35.92328,University,Park,car,43.54,15696.1,1291,Monday,17,25-34,F,cloudy
1860,2025-09-05 09:20:16,31.96281,35.939138,Hospital,Station,bus,10.57,30671.9,10469,Friday,9,18-24,M,cloudy
1861,2025-08-30 02:01:24,31.950971,35.931442,Market,Airport,car,27.07,20870.2,2789,Saturday,2,35-44,M,rain
1862,2025-08-02 00:43:54,31.979324,35.92132,Market,Hospital,car,29.83,24360.0,2911,Saturday,0,25-34,F,sunny
1863,2025-06-24 11:04:44,31.978805,35.944789,Hospital,Cafe,car,53.87,26628.3,1752,Tuesday,11,45-54,M,rain
1864,2025-08-15 21:19:05,31.902544,35.938532,Hospital,Station,bus,24.54,31138.5,4616,Friday,21,25-34,M,sunny
1865,2025-07-03 06:51:10,31.99413,35.933844,Home,Airport,walk,5.83,1544.0,961,Thursday,6,35-44,F,sunny
1866,2025-06-29 07:26:49,31.905125,35.923146,Mall,Station,car,51.27,29403.3,2058,Sunday,7,35-44,M,sunny
1867,2025-07-15 18:42:18,31.985976,35.954586,Station,Hospital,walk,4.14,975.7,860,Tuesday,18,18-24,F,sunny
1868,2025-07-08 23:30:26,31.988801,35.994609,Market,Home,car,38.86,2346.6,203,Tuesday,23,35-44,M,hot
1869,2025-07-10 03:01:18,31.922271,35.949197,Cafe,University,bike,17.1,2822.2,612,Thursday,3,25-34,M,sunny
1870,2025-07-07 20:27:05,31.942676,35.974884,Hospital,Cafe,car,23.46,20876.5,3178,Monday,20,18-24,M,sunny
1871,2025-08-23 11:50:23,31.921829,35.903293,Park,Airport,car,36.93,27104.0,2669,Saturday,11,25-34,M,sunny
1872,2025-09-10 12:26:26,31.948552,35.949733,Work,Station,walk,6.49,251.7,129,Wednesday,12,18-24,M,sunny
1873,2025-07-13 19:55:42,31.945759,35.912079,University,Home,walk,5.39,711.8,511,Sunday,19,35-44,M,sunny
1874,2025-08-20 17:09:06,31.97839,35.900692,Airport,Cafe,car,43.4,9662.7,767,Wednesday,17,25-34,F,sunny
1875,2025-06-17 16:25:36,31.994309,35.922819,Cafe,Airport,car,49.41,25118.0,1822,Tuesday,16,55+,F,sunny
1876,2025-08-14 11:40:53,31.996871,35.980757,Work,Home,bus,25.29,14529.5,2078,Thursday,11,18-24,M,rain
1877,2025-08-18 00:06:20,31.938135,35.9735,Mall,Home,car,29.5,14594.6,1821,Monday,0,25-34,M,sunny
1878,2025-06-22 05:54:50,31.948723,35.95229,Work,Station,walk,5.32,1997.7,1362,Sunday,5,18-24,F,sunny
1879,2025-06-27 07:05:28,31.904497,35.899019,Park,Mall,car,34.82,1489.1,154,Friday,7,25-34,F,cloudy
1880,2025-07-14 06:25:38,31.930824,35.939112,Mall,Cafe,walk,4.3,1476.9,1198,Monday,6,35-44,M,hot
1881,2025-07-23 03:25:31,31.983946,35.954051,Station,Station,bus,21.37,32063.5,5388,Wednesday,3,35-44,F,sunny
1882,2025-07-31 21:10:11,32.003467,35.950266,Home,Station,taxi,44.83,9676.7,788,Thursday,21,35-44,M,sunny
1883,2025-09-05 05:10:52,31.91797,35.889686,Market,University,car,37.75,3638.1,357,Friday,5,45-54,M,hot
1884,2025-08-18 23:24:31,31.937226,35.91829,Work,Cafe,car,29.42,8634.1,1057,Monday,23,18-24,M,sunny
1885,2025-07-14 15:26:16,31.954208,35.943078,Park,Mall,walk,6.21,1605.8,902,Monday,15,25-34,F,sunny
1886,2025-06-27 05:20:36,31.963405,35.961089,Home,Park,car,36.31,13839.9,1351,Friday,5,35-44,F,sunny
1887,2025-09-07 02:34:01,31.930712,35.879116,Park,Work,bus,34.07,14952.0,1592,Sunday,2,25-34,F,windy
1888,2025-07-13 05:00:24,31.967722,35.940136,Airport,Home,walk,7.0,1479.2,744,Sunday,5,18-24,M,hot
1889,2025-08-10 23:18:59,31.940785,35.949291,Mall,Cafe,bike,17.97,5134.7,1067,Sunday,23,25-34,F,rain
1890,2025-07-06 09:02:35,31.954566,35.970488,Station,Market,car,55.25,20806.5,1385,Sunday,9,25-34,M,sunny
1891,2025-06-28 16:14:02,31.971389,35.965786,Cafe,Station,car,49.68,5706.9,403,Saturday,16,25-34,M,sunny
1892,2025-06-30 10:36:22,31.955193,35.962477,Market,Airport,car,36.97,26632.7,2627,Monday,10,35-44,M,sunny
1893,2025-08-22 22:49:58,31.941908,35.921002,Home,Home,scooter,15.81,6200.3,1368,Friday,22,25-34,M,rain
1894,2025-08-10 04:07:18,31.951712,35.88776,Work,Cafe,walk,4.58,814.4,689,Sunday,4,<18,F,windy
1895,2025-07-24 01:57:07,31.952349,35.933208,Cafe,University,car,37.17,20388.3,2024,Thursday,1,18-24,M,sunny
1896,2025-08-05 02:04:19,31.9439,35.975049,Mall,Airport,car,52.91,9939.5,700,Tuesday,2,45-54,F,cloudy
1897,2025-07-29 00:42:51,31.947236,35.986804,Cafe,Airport,walk,4.41,1252.9,977,Tuesday,0,55+,M,sunny
1898,2025-08-04 00:45:49,32.002959,35.966316,Airport,University,car,27.16,20051.5,2692,Monday,0,35-44,M,sunny
1899,2025-08-15 10:10:10,31.971828,35.95788,Home,Market,walk,5.25,1413.1,937,Friday,10,25-34,F,cloudy
1900,2025-07-06 07:29:40,31.946136,35.956389,Airport,Cafe,walk,5.04,1869.9,1332,Sunday,7,45-54,M,sunny
1901,2025-07-08 22:15:03,31.975909,35.928316,Station,University,walk,4.05,1099.2,1017,Tuesday,22,35-44,F,sunny
1902,2025-08-23 13:57:46,31.944985,35.941098,Hospital,Hospital,scooter,17.94,5430.3,1118,Saturday,13,35-44,F,sunny
1903,2025-09-03 05:41:50,31.990194,35.995072,Home,Airport,car,55.63,29168.6,1847,Wednesday,5,35-44,M,rain
1904,2025-06-24 00:33:55,31.966089,35.916723,Station,Home,bus,33.83,35373.8,3716,Tuesday,0,25-34,F,rain
1905,2025-07-26 20:42:04,31.951781,35.993443,Home,Hospital,car,36.62,8418.9,794,Saturday,20,25-34,M,windy
1906,2025-08-18 23:51:37,31.968432,35.935339,Hospital,Home,car,32.02,6127.7,693,Monday,23,18-24,F,cloudy
1907,2025-06-23 16:25:38,31.907874,35.984763,Market,Park,car,61.51,7590.1,435,Monday,16,18-24,M,sunny
1908,2025-08-06 10:19:47,31.921197,35.902796,Park,Station,taxi,58.06,21645.0,1382,Wednesday,10,35-44,M,sunny
1909,2025-06-22 05:07:22,31.919182,35.962577,Home,Cafe,car,48.93,16089.2,1166,Sunday,5,45-54,M,hot
1910,2025-08-04 22:38:52,31.959288,35.922897,Hospital,Work,car,37.61,11081.2,1102,Monday,22,35-44,M,sunny
1911,2025-08-01 03:34:39,32.006975,35.902542,Market,Work,walk,3.99,289.6,271,Friday,3,25-34,F,cloudy
1912,2025-08-07 04:45:40,32.021939,35.951556,Cafe,Station,car,31.92,24699.6,2803,Thursday,4,18-24,F,cloudy
1913,2025-06-30 03:24:24,31.974142,35.975284,Home,Park,car,37.5,2324.6,252,Monday,3,18-24,F,rain
1914,2025-07-16 04:27:34,31.970025,35.919652,Park,University,scooter,17.51,7923.2,1655,Wednesday,4,25-34,M,sunny
1915,2025-08-02 11:39:47,31.900968,35.90003,Airport,Cafe,bike,14.9,4799.7,1189,Saturday,11,25-34,F,sunny
1916,2025-06-27 02:48:14,31.93872,35.942245,Cafe,Mall,bike,14.75,3571.7,817,Friday,2,25-34,M,cloudy
1917,2025-07-05 03:23:33,31.931366,35.942377,Cafe,Hospital,car,30.17,24135.9,2839,Saturday,3,<18,M,rain
1918,2025-08-08 03:19:28,31.936375,35.96145,Home,Airport,walk,3.86,1950.6,1808,Friday,3,55+,M,cloudy
1919,2025-06-24 20:09:34,31.949956,35.973488,Mall,Station,walk,4.61,169.5,153,Tuesday,20,25-34,M,sunny
1920,2025-08-01 14:08:10,31.940837,35.943218,Market,Work,bus,29.13,30850.1,3752,Friday,14,35-44,F,sunny
1921,2025-08-28 10:30:01,31.895621,36.000665,Station,Mall,car,54.59,21227.4,1441,Thursday,10,25-34,M,cloudy
1922,2025-07-27 11:08:21,31.977437,35.951727,Airport,Work,bus,32.16,36485.2,4035,Sunday,11,18-24,M,cloudy
1923,2025-08-01 20:20:27,31.922818,35.934607,Work,Park,bus,31.85,20057.2,2312,Friday,20,35-44,F,cloudy
1924,2025-07-27 18:24:36,31.962177,35.896653,Home,Mall,bike,15.93,2810.9,593,Sunday,18,35-44,F,sunny
1925,2025-06-21 20:26:13,32.017222,35.93712,Cafe,University,car,51.62,18698.0,1304,Saturday,20,25-34,F,windy
1926,2025-07-28 06:27:45,31.927418,35.934908,Park,Work,walk,9.73,453.6,225,Monday,6,25-34,M,sunny
1927,2025-08-28 06:39:45,31.879091,35.973809,University,Hospital,scooter,17.14,6391.9,1358,Thursday,6,18-24,F,cloudy
1928,2025-08-20 18:00:37,31.94642,35.958875,Park,University,car,60.48,7948.5,468,Wednesday,18,35-44,M,sunny
1929,2025-07-22 06:58:29,31.988029,35.909619,Home,University,car,25.93,26383.8,3614,Tuesday,6,45-54,M,sunny
1930,2025-08-29 03:15:52,32.01375,35.950168,University,Airport,car,36.81,15150.9,1429,Friday,3,18-24,F,rain
1931,2025-08-22 18:39:47,31.918114,35.965146,Home,Park,car,29.23,29697.9,3630,Friday,18,18-24,F,sunny
1932,2025-08-07 16:52:40,31.969901,35.990841,Park,Mall,bike,16.99,4502.8,922,Thursday,16,45-54,F,sunny
1933,2025-06-20 17:33:05,31.941041,35.971625,Park,Mall,car,49.58,8981.4,639,Friday,17,18-24,M,sunny
1934,2025-07-17 15:54:28,31.951822,35.967825,Cafe,Work,bus,19.74,33170.4,5999,Thursday,15,35-44,F,cloudy
1935,2025-06-22 09:26:49,32.03433,35.946803,Market,Mall,bus,38.77,4767.0,459,Sunday,9,25-34,F,sunny
1936,2025-09-14 03:01:57,31.909911,35.956649,University,Work,car,43.35,11100.7,865,Sunday,3,25-34,M,sunny
1937,2025-09-08 18:25:27,31.962612,35.982485,Station,Hospital,car,48.23,6633.1,527,Monday,18,25-34,M,windy
1938,2025-06-22 20:48:24,31.969031,35.905017,Park,Station,bus,40.09,15535.7,1384,Sunday,20,18-24,F,sunny
1939,2025-09-08 16:40:50,31.987574,35.934517,Home,Hospital,walk,5.83,754.7,525,Monday,16,<18,M,sunny
1940,2025-06-19 12:16:22,31.957939,35.921823,Work,Work,bus,18.41,13744.1,2678,Thursday,12,35-44,F,sunny
1941,2025-07-23 10:52:41,31.964242,35.956375,Home,Cafe,walk,4.5,471.5,395,Wednesday,10,35-44,M,hot
1942,2025-08-24 20:42:18,31.943251,35.981907,Market,Home,car,26.64,28914.5,3930,Sunday,20,35-44,F,sunny
1943,2025-08-24 13:54:48,31.963074,35.927091,Work,Work,car,20.61,7708.3,1352,Sunday,13,25-34,F,cloudy
1944,2025-09-12 16:55:31,31.944704,35.873291,Home,Park,car,28.65,19436.9,2418,Friday,16,18-24,M,sunny
1945,2025-08-13 18:49:41,31.973647,35.932633,Mall,Work,bus,27.28,4116.9,574,Wednesday,18,<18,F,rain
1946,2025-07-24 11:42:26,31.943912,35.972404,Home,Home,walk,7.34,1845.2,921,Thursday,11,35-44,M,cloudy
1947,2025-09-14 00:17:44,31.966313,35.961129,Station,University,car,39.51,18796.2,1659,Sunday,0,25-34,M,sunny
1948,2025-07-21 01:52:53,31.954122,35.957846,Hospital,Home,car,43.43,14058.7,1204,Monday,1,25-34,M,sunny
1949,2025-09-02 22:06:19,31.988782,35.9366,Cafe,Park,bus,25.67,19330.6,2754,Tuesday,22,18-24,M,rain
1950,2025-09-06 06:20:34,31.953458,35.906629,Park,Hospital,walk,4.73,1654.9,1221,Saturday,6,18-24,F,sunny
1951,2025-07-20 11:07:11,31.901809,35.960459,Market,Work,bus,30.38,35469.3,4224,Sunday,11,25-34,F,windy
1952,2025-08-17 02:25:23,31.992858,35.919972,University,University,car,37.18,7308.9,710,Sunday,2,35-44,M,sunny
1953,2025-08-15 05:11:50,31.927828,36.010523,Home,Cafe,walk,5.66,584.7,367,Friday,5,45-54,M,cloudy
1954,2025-08-04 04:36:50,31.935387,35.962115,Mall,Station,bus,24.85,9295.4,1287,Monday,4,45-54,M,sunny
1955,2025-08-14 11:21:33,31.93713,35.927581,Mall,Airport,walk,3.32,1760.8,1874,Thursday,11,45-54,F,cloudy
1956,2025-07-17 22:54:30,31.996233,35.926658,University,Hospital,car,24.1,18934.9,2876,Thursday,22,45-54,F,sunny
1957,2025-07-02 17:13:42,31.89093,35.942212,Park,Hospital,walk,6.05,1912.5,1162,Wednesday,17,25-34,F,sunny
1958,2025-08-04 00:12:13,32.049132,35.937815,Park,Airport,car,16.18,4283.2,1011,Monday,0,18-24,F,sunny
1959,2025-08-03 06:01:31,31.986682,35.978505,Home,Work,car,37.55,2441.8,276,Sunday,6,35-44,M,sunny
1960,2025-08-21 03:53:56,31.961697,35.950592,Airport,Park,car,28.98,19992.2,2489,Thursday,3,18-24,M,sunny
1961,2025-07-06 16:44:11,31.953353,35.923051,Hospital,Park,car,45.92,13377.1,1024,Sunday,16,18-24,F,sunny
1962,2025-06-16 23:13:40,31.963567,36.001713,Cafe,Park,car,39.81,11338.0,989,Monday,23,18-24,F,rain
1963,2025-06-18 16:50:01,31.970634,35.946479,Hospital,Market,walk,5.01,813.0,528,Wednesday,16,25-34,F,sunny
1964,2025-07-13 12:11:22,31.974356,35.968065,Cafe,University,car,40.9,12190.0,1112,Sunday,12,25-34,F,cloudy
1965,2025-08-16 06:29:06,31.971668,35.926753,Hospital,Cafe,taxi,40.56,13726.8,1234,Saturday,6,18-24,F,sunny
1966,2025-08-04 15:43:38,31.957687,35.955893,Mall,Cafe,bus,18.77,12290.2,2362,Monday,15,25-34,F,sunny
1967,2025-08-03 12:42:07,31.94908,35.954333,Cafe,Home,walk,4.41,1066.5,876,Sunday,12,45-54,F,sunny
1968,2025-08-29 18:11:02,31.950462,35.888311,Cafe,Market,walk,3.95,210.8,221,Friday,18,25-34,F,hot
1969,2025-07-08 22:21:05,31.949153,36.005458,Market,Airport,taxi,32.8,21099.5,2284,Tuesday,22,45-54,M,rain
1970,2025-07-17 19:25:50,31.989013,35.983719,Hospital,Mall,car,40.71,2792.3,264,Thursday,19,18-24,M,sunny
1971,2025-07-11 11:07:44,31.972807,35.933084,Home,Work,car,48.78,19881.3,1428,Friday,11,18-24,M,cloudy
1972,2025-09-09 00:31:54,31.866788,35.911932,Cafe,Market,bus,36.71,29823.8,2950,Tuesday,0,25-34,F,sunny
1973,2025-08-20 21:46:38,31.974677,35.955427,Airport,Park,car,42.39,4964.0,365,Wednesday,21,25-34,M,sunny
1974,2025-06-26 19:28:11,31.960842,35.947601,Mall,University,car,35.67,10845.7,1080,Thursday,19,35-44,M,sunny
1975,2025-08-28 12:11:54,31.954439,35.95567,Station,Hospital,taxi,40.05,29055.4,2581,Thursday,12,35-44,M,sunny
1976,2025-07-24 09:17:06,31.943344,35.950747,Home,Airport,car,46.97,3578.8,297,Thursday,9,35-44,F,sunny
1977,2025-08-24 14:24:03,31.988723,35.960187,Hospital,Airport,walk,4.13,1297.4,1070,Sunday,14,45-54,M,cloudy
1978,2025-09-04 04:38:23,31.983426,35.988419,Park,University,walk,4.96,249.5,141,Thursday,4,25-34,M,sunny
1979,2025-06-18 01:31:13,31.931814,35.962043,Hospital,Work,walk,4.34,1522.6,1213,Wednesday,1,18-24,M,cloudy
1980,2025-07-05 04:51:42,31.967212,35.91351,Market,University,bus,24.08,8230.6,1205,Saturday,4,25-34,F,sunny
1981,2025-06-25 17:39:44,31.92585,35.985877,Home,Station,bike,14.71,7845.8,1959,Wednesday,17,18-24,M,sunny
1982,2025-06-19 16:15:01,31.913611,35.994218,Mall,Home,walk,4.49,309.7,239,Thursday,16,18-24,M,cloudy
1983,2025-08-09 10:56:27,31.936198,36.039562,Market,Mall,taxi,42.61,10052.7,834,Saturday,10,18-24,F,rain
1984,2025-08-18 22:49:25,31.980872,35.911295,University,Market,walk,4.5,1462.8,1195,Monday,22,25-34,M,windy
1985,2025-06-21 00:51:59,31.983594,35.952286,Mall,Airport,walk,4.78,604.1,444,Saturday,0,18-24,M,sunny
1986,2025-08-22 07:17:39,31.970393,35.882537,Cafe,Station,walk,3.31,957.9,1032,Friday,7,<18,F,cloudy
1987,2025-07-22 20:37:07,31.976753,35.961594,University,Hospital,walk,5.9,1080.0,673,Tuesday,20,35-44,M,cloudy
1988,2025-07-07 17:53:54,31.970485,35.928554,Park,Cafe,car,47.67,27922.8,2073,Monday,17,25-34,F,sunny
1989,2025-07-06 05:01:37,31.935756,36.002703,Market,Hospital,scooter,15.6,6331.2,1467,Sunday,5,35-44,M,sunny
1990,2025-09-02 09:22:58,31.967958,35.921762,Mall,Airport,bus,23.6,25609.3,3847,Tuesday,9,35-44,M,sunny
1991,2025-06-21 17:38:40,31.979012,35.894325,Work,Park,car,41.23,11858.6,1069,Saturday,17,18-24,F,sunny
1992,2025-08-01 00:08:26,31.977629,35.930862,Work,Park,car,34.84,22675.8,2373,Friday,0,18-24,F,sunny
1993,2025-07-12 16:32:04,31.990667,35.885735,Station,Mall,car,42.29,1049.4,37,Saturday,16,18-24,M,hot
1994,2025-08-29 01:49:25,31.976249,35.967533,University,Hospital,walk,6.62,1309.1,768,Friday,1,35-44,M,sunny
1995,2025-08-21 11:48:11,31.965543,35.883048,Airport,Hospital,walk,4.0,982.8,835,Thursday,11,35-44,F,cloudy
1996,2025-07-15 08:33:27,31.987105,35.945854,Home,Hospital,taxi,48.29,29006.1,2172,Tuesday,8,18-24,F,cloudy
1997,2025-08-09 11:13:39,31.954204,35.882666,Hospital,Work,walk,3.81,500.6,449,Saturday,11,25-34,M,sunny
1998,2025-08-16 04:23:40,31.928544,35.935391,Cafe,Station,walk,4.13,1161.7,1044,Saturday,4,55+,F,sunny
